id,Latitude,Longitude,NumberOfStories,YearBuilt,OccupancyClass,PlanArea,StructureType,Footprint
3477,61.17460843,-149.9623623,1,1975,COM1,12430,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.962473,61.174334],[-149.962103,61.174335],[-149.962108,61.174836],[-149.962478,61.174835],[-149.962473,61.174334]]]},""properties"":{}}"
3478,61.17460851,-149.9615053,1,1975,COM1,12640,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.961425,61.174836],[-149.961792,61.174836],[-149.961792,61.174754],[-149.961902,61.174754],[-149.961902,61.174650],[-149.961784,61.174650],[-149.961784,61.174334],[-149.961425,61.174334],[-149.961425,61.174836]]]},""properties"":{}}"
3479,61.17460851,-149.9615053,2,1981,COM4,42427,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.961425,61.174836],[-149.961792,61.174836],[-149.961792,61.174754],[-149.961902,61.174754],[-149.961902,61.174650],[-149.961784,61.174650],[-149.961784,61.174334],[-149.961425,61.174334],[-149.961425,61.174836]]]},""properties"":{}}"
3480,61.17460851,-149.9615053,1,1970,COM1,4293,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.961425,61.174836],[-149.961792,61.174836],[-149.961792,61.174754],[-149.961902,61.174754],[-149.961902,61.174650],[-149.961784,61.174650],[-149.961784,61.174334],[-149.961425,61.174334],[-149.961425,61.174836]]]},""properties"":{}}"
3481,61.17460851,-149.9615053,1,1979,COM1,3506,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.961425,61.174836],[-149.961792,61.174836],[-149.961792,61.174754],[-149.961902,61.174754],[-149.961902,61.174650],[-149.961784,61.174650],[-149.961784,61.174334],[-149.961425,61.174334],[-149.961425,61.174836]]]},""properties"":{}}"
3482,61.17513512,-149.9477179,2,1973,RES4,81315,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.946817,61.175648],[-149.947147,61.175699],[-149.947331,61.175424],[-149.947982,61.175533],[-149.948036,61.175452],[-149.947909,61.175432],[-149.947909,61.175322],[-149.947500,61.175259],[-149.947600,61.175107],[-149.948037,61.175107],[-149.948036,61.175244],[-149.948412,61.175244],[-149.948412,61.175136],[-149.948820,61.175136],[-149.948820,61.175003],[-149.948861,61.174942],[-149.948801,61.174932],[-149.948801,61.174883],[-149.948030,61.174882],[-149.948030,61.174773],[-149.947871,61.174773],[-149.947870,61.174869],[-149.947727,61.174868],[-149.947704,61.174903],[-149.947439,61.174902],[-149.947439,61.175023],[-149.947387,61.175023],[-149.947337,61.175015],[-149.947337,61.175034],[-149.947225,61.175034],[-149.946817,61.175648]]]},""properties"":{}}"
3483,61.17515852,-149.9453993,3,2013,COM10,18609,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.945698,61.175198],[-149.944950,61.175250],[-149.945018,61.175476],[-149.944957,61.175480],[-149.944993,61.175599],[-149.945074,61.175593],[-149.945123,61.175755],[-149.945277,61.175745],[-149.945265,61.175708],[-149.945671,61.175679],[-149.945679,61.175703],[-149.945819,61.175693],[-149.945771,61.175537],[-149.945800,61.175535],[-149.945698,61.175198]]]},""properties"":{}}"
3484,61.17525467,-149.9567005,1,1978,COM4,14360,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.957576,61.175136],[-149.956746,61.175098],[-149.956681,61.175426],[-149.957490,61.175463],[-149.957497,61.175427],[-149.957454,61.175425],[-149.957461,61.175389],[-149.957374,61.175385],[-149.957415,61.175177],[-149.957505,61.175181],[-149.957501,61.175204],[-149.957562,61.175207],[-149.957576,61.175136]]]},""properties"":{}}"
3485,61.17612221,-149.9414051,1,1950,IND2,2918,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.941410,61.176067],[-149.941451,61.176161],[-149.941618,61.176144],[-149.941603,61.176111],[-149.941736,61.176097],[-149.941709,61.176036],[-149.941410,61.176067]]]},""properties"":{}}"
3486,61.17679536,-149.9412886,2,1968,RES1,2448,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.941116,61.176843],[-149.941291,61.176791],[-149.941196,61.176716],[-149.941021,61.176768],[-149.941116,61.176843]]]},""properties"":{}}"
3487,61.17664481,-149.9411062,1,1958,RES1,1084,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.941187,61.176549],[-149.941011,61.176584],[-149.941074,61.176658],[-149.941249,61.176624],[-149.941187,61.176549]]]},""properties"":{}}"
3488,61.1763651,-149.9407442,1,1970,RES1,1040,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.940577,61.176331],[-149.940614,61.176367],[-149.940538,61.176385],[-149.940614,61.176460],[-149.940839,61.176407],[-149.940727,61.176296],[-149.940577,61.176331]]]},""properties"":{}}"
3489,61.17622733,-149.9405687,1,1973,RES3,2176,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.940547,61.176141],[-149.940268,61.176211],[-149.940323,61.176262],[-149.940425,61.176237],[-149.940489,61.176297],[-149.940666,61.176252],[-149.940547,61.176141]]]},""properties"":{}}"
3490,61.17608132,-149.9403921,1,1969,RES3,1536,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.940155,61.176065],[-149.940245,61.176139],[-149.940433,61.176086],[-149.940344,61.176012],[-149.940155,61.176065]]]},""properties"":{}}"
3491,61.17593808,-149.9402176,1,1970,RES1,1040,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.940274,61.175988],[-149.940159,61.175875],[-149.940015,61.175909],[-149.940053,61.175947],[-149.939982,61.175964],[-149.940058,61.176039],[-149.940274,61.175988]]]},""properties"":{}}"
3492,61.17579702,-149.9400399,1,1956,RES1,1584,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.940029,61.175698],[-149.939875,61.175738],[-149.939932,61.175790],[-149.939858,61.175809],[-149.939897,61.175845],[-149.939929,61.175836],[-149.939977,61.175880],[-149.940133,61.175840],[-149.940031,61.175747],[-149.940071,61.175737],[-149.940029,61.175698]]]},""properties"":{}}"
3493,61.17565588,-149.9398616,2,1985,RES3,2040,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939926,61.175637],[-149.939875,61.175589],[-149.939700,61.175633],[-149.939747,61.175677],[-149.939703,61.175687],[-149.939753,61.175734],[-149.939938,61.175689],[-149.939892,61.175646],[-149.939926,61.175637]]]},""properties"":{}}"
3494,61.17447644,-149.939758,2,1970,IND2,18530,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939659,61.174180],[-149.939562,61.174515],[-149.939975,61.174542],[-149.939987,61.174503],[-149.940147,61.174514],[-149.940173,61.174425],[-149.940031,61.174416],[-149.940040,61.174385],[-149.940513,61.174417],[-149.940501,61.174458],[-149.940572,61.174462],[-149.940582,61.174428],[-149.940709,61.174437],[-149.940767,61.174235],[-149.940204,61.174197],[-149.940198,61.174216],[-149.939659,61.174180]]]},""properties"":{}}"
3495,61.17654509,-149.9417851,1,2010,COM1,2268,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.941923,61.176601],[-149.941877,61.176493],[-149.941532,61.176528],[-149.941579,61.176636],[-149.941923,61.176601]]]},""properties"":{}}"
3496,61.17537699,-149.9395113,1,1957,RES1,2188,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939721,61.175477],[-149.939624,61.175371],[-149.939408,61.175417],[-149.939505,61.175523],[-149.939721,61.175477]]]},""properties"":{}}"
3497,61.1751066,-149.9392081,1,1958,RES1,1126,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939200,61.175145],[-149.939052,61.175187],[-149.939188,61.175299],[-149.939337,61.175257],[-149.939200,61.175145]]]},""properties"":{}}"
3498,61.17521932,-149.9382477,1,1967,RES3,3304,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938346,61.175121],[-149.938192,61.175046],[-149.937866,61.175202],[-149.938020,61.175277],[-149.938346,61.175121]]]},""properties"":{}}"
3499,61.17615504,-149.9391983,1,1972,RES3,1680,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939273,61.175922],[-149.939124,61.175850],[-149.939012,61.175903],[-149.939108,61.175950],[-149.939075,61.175966],[-149.939127,61.175992],[-149.939273,61.175922]]]},""properties"":{}}"
3500,61.17624884,-149.9394704,1,2017,RES3,1928,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939531,61.176542],[-149.939239,61.176515],[-149.939196,61.176620],[-149.939488,61.176648],[-149.939531,61.176542]]]},""properties"":{}}"
3501,61.17636429,-149.939795,2,2017,RES1,1624,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939770,61.176678],[-149.939825,61.176583],[-149.939570,61.176549],[-149.939515,61.176643],[-149.939770,61.176678]]]},""properties"":{}}"
3502,61.1761655,-149.9387024,1,1969,RES3,1728,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938944,61.176124],[-149.938727,61.176026],[-149.938644,61.176068],[-149.938682,61.176085],[-149.938630,61.176112],[-149.938661,61.176126],[-149.938638,61.176138],[-149.938786,61.176205],[-149.938944,61.176124]]]},""properties"":{}}"
3503,61.17590958,-149.9367347,2,1976,RES1,2336,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937058,61.175856],[-149.936964,61.175795],[-149.936914,61.175781],[-149.936868,61.175798],[-149.936838,61.175822],[-149.936676,61.175775],[-149.936496,61.175927],[-149.936585,61.175952],[-149.936627,61.175937],[-149.936659,61.175946],[-149.936809,61.175892],[-149.936841,61.175902],[-149.936918,61.175874],[-149.936968,61.175888],[-149.937058,61.175856]]]},""properties"":{}}"
3504,61.17655721,-149.9386631,1,1974,RES3,2360,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938872,61.176459],[-149.938571,61.176427],[-149.938500,61.176577],[-149.938649,61.176594],[-149.938672,61.176544],[-149.938824,61.176561],[-149.938872,61.176459]]]},""properties"":{}}"
3505,61.1766018,-149.9389881,2,1963,RES1,2064,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938910,61.176494],[-149.938860,61.176578],[-149.939142,61.176617],[-149.939192,61.176534],[-149.938910,61.176494]]]},""properties"":{}}"
3506,61.17664805,-149.9393157,1,1955,RES1,1430,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939531,61.176542],[-149.939239,61.176515],[-149.939196,61.176620],[-149.939488,61.176648],[-149.939531,61.176542]]]},""properties"":{}}"
3507,61.17669361,-149.9396446,1,1971,RES1,1092,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939770,61.176678],[-149.939825,61.176583],[-149.939570,61.176549],[-149.939515,61.176643],[-149.939770,61.176678]]]},""properties"":{}}"
3508,61.17673765,-149.9399722,1,1971,RES1,1872,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939902,61.176600],[-149.939830,61.176708],[-149.940002,61.176735],[-149.940028,61.176696],[-149.940089,61.176706],[-149.940135,61.176636],[-149.939902,61.176600]]]},""properties"":{}}"
3509,61.17683993,-149.9403963,1,1975,RES1,2360,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.940363,61.176690],[-149.940173,61.176731],[-149.940333,61.176903],[-149.940523,61.176862],[-149.940363,61.176690]]]},""properties"":{}}"
3510,61.17711464,-149.9402703,1,1951,COM4,1253,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.940007,61.177106],[-149.940128,61.177115],[-149.940143,61.177066],[-149.940228,61.177072],[-149.940257,61.176979],[-149.939909,61.176954],[-149.939887,61.177025],[-149.940029,61.177035],[-149.940007,61.177106]]]},""properties"":{}}"
3511,61.17688994,-149.9386591,2,2004,RES3,2992,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938644,61.176768],[-149.938500,61.176894],[-149.938745,61.176959],[-149.938889,61.176834],[-149.938644,61.176768]]]},""properties"":{}}"
3512,61.17683146,-149.9382646,1,1972,RES3,2880,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938529,61.176778],[-149.938386,61.176739],[-149.938199,61.176896],[-149.938343,61.176935],[-149.938529,61.176778]]]},""properties"":{}}"
3513,61.17677656,-149.9378683,1,1966,RES3,2304,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937977,61.176707],[-149.937822,61.176666],[-149.937671,61.176802],[-149.937825,61.176842],[-149.937977,61.176707]]]},""properties"":{}}"
3514,61.17672154,-149.9374791,1,1963,RES1,2250,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937417,61.176652],[-149.937401,61.176667],[-149.937360,61.176657],[-149.937304,61.176707],[-149.937580,61.176779],[-149.937653,61.176713],[-149.937417,61.176652]]]},""properties"":{}}"
3515,61.17662065,-149.9100126,1,1969,RES1,1920,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.910059,61.176626],[-149.910091,61.176543],[-149.909851,61.176522],[-149.909820,61.176604],[-149.910059,61.176626]]]},""properties"":{}}"
3516,61.16813705,-149.9002349,1,1965,RES1,912,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.900398,61.168130],[-149.900100,61.168130],[-149.900100,61.168209],[-149.900398,61.168209],[-149.900398,61.168130]]]},""properties"":{}}"
3517,61.16813821,-149.8998633,1,1966,RES1,1754,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899730,61.168213],[-149.899963,61.168213],[-149.899963,61.168126],[-149.899827,61.168126],[-149.899827,61.168108],[-149.899730,61.168108],[-149.899730,61.168213]]]},""properties"":{}}"
3518,61.16813708,-149.8994968,1,1965,RES1,1728,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899448,61.168131],[-149.899448,61.168218],[-149.899666,61.168218],[-149.899666,61.168131],[-149.899448,61.168131]]]},""properties"":{}}"
3519,61.1681375,-149.8991283,1,1966,RES1,1776,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899309,61.168210],[-149.899309,61.168131],[-149.899062,61.168131],[-149.899062,61.168210],[-149.899309,61.168210]]]},""properties"":{}}"
3520,61.1681374,-149.8987577,1,1965,RES1,1404,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.898241,61.168259],[-149.898495,61.168257],[-149.898493,61.168194],[-149.898593,61.168194],[-149.898593,61.168212],[-149.898928,61.168210],[-149.898926,61.168133],[-149.898714,61.168135],[-149.898711,61.168055],[-149.898591,61.168056],[-149.898592,61.168096],[-149.898458,61.168097],[-149.898455,61.168026],[-149.898233,61.168027],[-149.898241,61.168259]]]},""properties"":{}}"
3521,61.16813762,-149.8983496,1,1965,RES3,2380,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.898241,61.168259],[-149.898495,61.168257],[-149.898493,61.168194],[-149.898593,61.168194],[-149.898593,61.168212],[-149.898928,61.168210],[-149.898926,61.168133],[-149.898714,61.168135],[-149.898711,61.168055],[-149.898591,61.168056],[-149.898592,61.168096],[-149.898458,61.168097],[-149.898455,61.168026],[-149.898233,61.168027],[-149.898241,61.168259]]]},""properties"":{}}"
3522,61.16738636,-149.899257,1,1972,COM1,28093,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899341,61.168075],[-149.899507,61.168075],[-149.899507,61.168002],[-149.899341,61.168002],[-149.899341,61.168075]]]},""properties"":{}}"
3523,61.16855345,-149.8984515,1,1968,RES3,3584,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.898760,61.168635],[-149.898751,61.168498],[-149.898241,61.168506],[-149.898247,61.168601],[-149.898595,61.168596],[-149.898598,61.168638],[-149.898760,61.168635]]]},""properties"":{}}"
3524,61.16860907,-149.8990562,1,1967,RES1,1850,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899224,61.168585],[-149.899221,61.168499],[-149.898910,61.168502],[-149.898913,61.168587],[-149.899224,61.168585]]]},""properties"":{}}"
3525,61.16860787,-149.8993948,1,1966,RES1,1924,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899250,61.168702],[-149.899290,61.168702],[-149.899290,61.168721],[-149.899416,61.168721],[-149.899416,61.168626],[-149.899250,61.168626],[-149.899250,61.168702]]]},""properties"":{}}"
3526,61.16860766,-149.8997395,1,1965,RES1,1250,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899816,61.168503],[-149.899631,61.168503],[-149.899631,61.168582],[-149.899816,61.168582],[-149.899816,61.168503]]]},""properties"":{}}"
3527,61.16860859,-149.9000806,1,1965,RES1,1776,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.900218,61.168501],[-149.899969,61.168501],[-149.899969,61.168607],[-149.900218,61.168607],[-149.900218,61.168501]]]},""properties"":{}}"
3528,61.1686082,-149.9004198,1,1965,RES1,1275,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.900393,61.168648],[-149.900562,61.168649],[-149.900565,61.168491],[-149.900445,61.168491],[-149.900444,61.168502],[-149.900342,61.168502],[-149.900341,61.168572],[-149.900395,61.168572],[-149.900393,61.168648]]]},""properties"":{}}"
3529,61.16860748,-149.9007579,1,1965,RES1,1550,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.900889,61.168580],[-149.900889,61.168477],[-149.900760,61.168477],[-149.900760,61.168498],[-149.900629,61.168498],[-149.900629,61.168580],[-149.900889,61.168580]]]},""properties"":{}}"
3530,61.16893827,-149.8997373,1,1963,RES1,1056,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899599,61.168948],[-149.899599,61.169027],[-149.899867,61.169027],[-149.899867,61.168948],[-149.899599,61.168948]]]},""properties"":{}}"
3531,61.16893804,-149.8993977,1,1963,RES1,936,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.899243,61.168923],[-149.899245,61.169031],[-149.899490,61.169030],[-149.899488,61.168922],[-149.899243,61.168923]]]},""properties"":{}}"
