id,Latitude,Longitude,ReplacementCost,PlanArea,YearBuilt,NumberOfStories,OccupancyClass,StructureType,Footprint
75,37.87324082,-122.2688505,5264379.1,32547,1939,1,COM1,RM1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.269014,37.873445],[-122.269005,37.873377],[-122.269055,37.873373],[-122.269050,37.873335],[-122.269000,37.873339],[-122.268984,37.873224],[-122.269080,37.873216],[-122.269065,37.873106],[-122.268948,37.873116],[-122.268935,37.873016],[-122.268657,37.873040],[-122.268714,37.873470],[-122.269014,37.873445]]]},""properties"":{}}"
76,37.8740266,-122.2693018,510100,2550.5,1914,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.269251,37.874102],[-122.269367,37.874095],[-122.269352,37.873951],[-122.269237,37.873958],[-122.269251,37.874102]]]},""properties"":{}}"
77,37.87439959,-122.2731473,513354.8,3892,1946,1,COM4,C2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273194,37.874327],[-122.273076,37.874341],[-122.273100,37.874472],[-122.273219,37.874458],[-122.273194,37.874327]]]},""properties"":{}}"
78,37.8658775,-122.277249,279400,1397,1916,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277158,37.865849],[-122.277172,37.865926],[-122.277340,37.865906],[-122.277326,37.865829],[-122.277158,37.865849]]]},""properties"":{}}"
79,37.86819391,-122.2512808,873600,4368,1956,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.251246,37.868327],[-122.251356,37.868317],[-122.251315,37.868060],[-122.251206,37.868071],[-122.251246,37.868327]]]},""properties"":{}}"
80,37.86917085,-122.2499272,2026180,15586,1969,4,COM10,W2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.250064,37.869279],[-122.250029,37.869041],[-122.249791,37.869062],[-122.249825,37.869301],[-122.250064,37.869279]]]},""properties"":{}}"
81,37.86990498,-122.2486412,332600,1663,1939,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.248587,37.869896],[-122.248612,37.869942],[-122.248695,37.869914],[-122.248671,37.869868],[-122.248587,37.869896]]]},""properties"":{}}"
82,37.879118,-122.2798935,378700,1893.5,1920,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.279905,37.879036],[-122.279811,37.879067],[-122.279882,37.879200],[-122.279976,37.879169],[-122.279905,37.879036]]]},""properties"":{}}"
83,37.876224,-122.2743585,387633.3333,1938.166667,1929,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274423,37.876261],[-122.274423,37.876187],[-122.274294,37.876187],[-122.274294,37.876261],[-122.274423,37.876261]]]},""properties"":{}}"
84,37.8773902,-122.2739189,318333.3333,1591.666667,1913,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274009,37.877423],[-122.274002,37.877347],[-122.273828,37.877358],[-122.273836,37.877433],[-122.274009,37.877423]]]},""properties"":{}}"
85,37.87822925,-122.2720711,304400,1522,1918,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272116,37.878287],[-122.272112,37.878170],[-122.272026,37.878172],[-122.272030,37.878288],[-122.272116,37.878287]]]},""properties"":{}}"
86,37.879234,-122.2708545,651700,3258.5,1935,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270969,37.879277],[-122.270962,37.879182],[-122.270740,37.879191],[-122.270747,37.879286],[-122.270969,37.879277]]]},""properties"":{}}"
87,37.87814121,-122.263294,327533.3333,1637.666667,1934,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.263352,37.878216],[-122.263320,37.878056],[-122.263236,37.878067],[-122.263268,37.878226],[-122.263352,37.878216]]]},""properties"":{}}"
88,37.878388,-122.265444,942800,4714,1933,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265539,37.878340],[-122.265349,37.878340],[-122.265349,37.878436],[-122.265539,37.878436],[-122.265539,37.878340]]]},""properties"":{}}"
89,37.87893676,-122.2603866,218270,1679,1974,1,COM10,C1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.260528,37.878991],[-122.260503,37.878835],[-122.260258,37.878859],[-122.260290,37.879063],[-122.260385,37.879054],[-122.260378,37.879006],[-122.260528,37.878991]]]},""properties"":{}}"
90,37.87924,-122.265313,241100,1205.5,1948,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265258,37.879291],[-122.265368,37.879291],[-122.265368,37.879189],[-122.265258,37.879189],[-122.265258,37.879291]]]},""properties"":{}}"
91,37.87961696,-122.2667177,148700,743.5,1964,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.266828,37.879448],[-122.266553,37.879462],[-122.266562,37.879580],[-122.266710,37.879573],[-122.266718,37.879668],[-122.266582,37.879675],[-122.266591,37.879791],[-122.266854,37.879778],[-122.266828,37.879448]]]},""properties"":{}}"
92,37.8815955,-122.2646125,348400,1742,1919,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264520,37.881639],[-122.264705,37.881639],[-122.264705,37.881552],[-122.264520,37.881552],[-122.264520,37.881639]]]},""properties"":{}}"
93,37.8672565,-122.288549,102200,511,1924,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.288577,37.867227],[-122.288505,37.867243],[-122.288521,37.867286],[-122.288593,37.867270],[-122.288577,37.867227]]]},""properties"":{}}"
94,37.870462,-122.288368,201800,1009,1920,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.288280,37.870430],[-122.288290,37.870507],[-122.288456,37.870494],[-122.288446,37.870417],[-122.288280,37.870430]]]},""properties"":{}}"
95,37.8714955,-122.2793305,215200,1076,1927,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.279265,37.871430],[-122.279270,37.871564],[-122.279396,37.871561],[-122.279391,37.871427],[-122.279265,37.871430]]]},""properties"":{}}"
96,37.871489,-122.2790135,942400,4712,1947,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.279090,37.871584],[-122.279066,37.871385],[-122.278937,37.871394],[-122.278961,37.871593],[-122.279090,37.871584]]]},""properties"":{}}"
97,37.8725765,-122.28448,96800,484,1913,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.284520,37.872504],[-122.284422,37.872513],[-122.284440,37.872649],[-122.284538,37.872640],[-122.284520,37.872504]]]},""properties"":{}}"
98,37.87006707,-122.2755338,1023900,5119.5,1920,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275641,37.870143],[-122.275638,37.870111],[-122.275774,37.870103],[-122.275757,37.869934],[-122.275624,37.869942],[-122.275631,37.870011],[-122.275268,37.870034],[-122.275281,37.870165],[-122.275641,37.870143]]]},""properties"":{}}"
99,37.87038188,-122.2764093,434100,2170.5,1918,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276467,37.870469],[-122.276456,37.870291],[-122.276352,37.870295],[-122.276362,37.870472],[-122.276467,37.870469]]]},""properties"":{}}"
100,37.871539,-122.267169,4098400,20492,1934,3,RES3,C2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.267281,37.871671],[-122.267241,37.871391],[-122.267057,37.871407],[-122.267097,37.871687],[-122.267281,37.871671]]]},""properties"":{}}"
101,37.8721325,-122.2741595,265333.3333,1326.666667,1930,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274121,37.872196],[-122.274209,37.872191],[-122.274198,37.872069],[-122.274110,37.872074],[-122.274121,37.872196]]]},""properties"":{}}"
102,37.873273,-122.2775345,705800,3529,1909,3,RES1,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277438,37.873314],[-122.277631,37.873314],[-122.277631,37.873232],[-122.277438,37.873232],[-122.277438,37.873314]]]},""properties"":{}}"
103,37.8740645,-122.2776705,115300,576.5,1928,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277767,37.874099],[-122.277761,37.874021],[-122.277574,37.874030],[-122.277580,37.874108],[-122.277767,37.874099]]]},""properties"":{}}"
104,37.87480144,-122.2774709,119900,599.5,1929,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277523,37.874855],[-122.277511,37.874712],[-122.277420,37.874717],[-122.277435,37.874898],[-122.277505,37.874894],[-122.277502,37.874856],[-122.277523,37.874855]]]},""properties"":{}}"
105,37.8658786,-122.2776973,232700,1790,1918,2,COM10,S1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277754,37.865930],[-122.277732,37.865816],[-122.277641,37.865827],[-122.277662,37.865941],[-122.277754,37.865930]]]},""properties"":{}}"
106,37.86984794,-122.2459182,204200,1021,1941,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.245953,37.869819],[-122.245877,37.869825],[-122.245884,37.869877],[-122.245959,37.869871],[-122.245953,37.869819]]]},""properties"":{}}"
107,37.871462,-122.2521795,198203.375,938.15,1927,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.252243,37.871412],[-122.252130,37.871403],[-122.252116,37.871512],[-122.252229,37.871521],[-122.252243,37.871412]]]},""properties"":{}}"
108,37.876585,-122.280187,280100,1400.5,1926,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.280098,37.876551],[-122.280098,37.876619],[-122.280276,37.876619],[-122.280276,37.876551],[-122.280098,37.876551]]]},""properties"":{}}"
109,37.87670379,-122.2779234,545366.6667,2726.833333,1917,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277841,37.876665],[-122.277843,37.876746],[-122.278006,37.876743],[-122.278003,37.876661],[-122.277841,37.876665]]]},""properties"":{}}"
110,37.87759656,-122.2838528,213700,1068.5,1941,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.283780,37.877666],[-122.283949,37.877645],[-122.283925,37.877527],[-122.283757,37.877548],[-122.283780,37.877666]]]},""properties"":{}}"
111,37.87520728,-122.2759398,286500,1432.5,1923,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276010,37.875166],[-122.275858,37.875183],[-122.275870,37.875249],[-122.276022,37.875231],[-122.276010,37.875166]]]},""properties"":{}}"
112,37.87531411,-122.2747273,84586.66667,650.6666667,1952,1,COM10,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274772,37.875370],[-122.274768,37.875256],[-122.274683,37.875258],[-122.274686,37.875372],[-122.274772,37.875370]]]},""properties"":{}}"
113,37.8758105,-122.2766585,423133.3333,2115.666667,1907,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276614,37.875897],[-122.276703,37.875897],[-122.276703,37.875724],[-122.276614,37.875724],[-122.276614,37.875897]]]},""properties"":{}}"
114,37.87593874,-122.2725196,382000,1910,1918,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272585,37.876006],[-122.272573,37.875865],[-122.272454,37.875872],[-122.272466,37.876012],[-122.272585,37.876006]]]},""properties"":{}}"
115,37.87759273,-122.2701955,2268800,11344,1919,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270268,37.877687],[-122.270239,37.877488],[-122.270123,37.877499],[-122.270152,37.877697],[-122.270268,37.877687]]]},""properties"":{}}"
116,37.87795748,-122.2743453,868800,4344,1906,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274286,37.878020],[-122.274320,37.878019],[-122.274322,37.878054],[-122.274409,37.878051],[-122.274398,37.877868],[-122.274277,37.877873],[-122.274286,37.878020]]]},""properties"":{}}"
117,37.878275,-122.271731,349933.3333,1749.666667,1916,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271692,37.878218],[-122.271692,37.878332],[-122.271770,37.878332],[-122.271770,37.878218],[-122.271692,37.878218]]]},""properties"":{}}"
118,37.87841104,-122.2762948,414333.3333,2071.666667,1907,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276197,37.878373],[-122.276210,37.878465],[-122.276393,37.878449],[-122.276379,37.878357],[-122.276197,37.878373]]]},""properties"":{}}"
119,37.8784045,-122.270839,395900,1979.5,1916,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270781,37.878323],[-122.270790,37.878490],[-122.270897,37.878486],[-122.270888,37.878319],[-122.270781,37.878323]]]},""properties"":{}}"
120,37.87887774,-122.272918,708300,3541.5,1927,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272798,37.878842],[-122.272814,37.878937],[-122.273038,37.878913],[-122.273023,37.878819],[-122.272798,37.878842]]]},""properties"":{}}"
121,37.879149,-122.2733405,74600,373,1917,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273299,37.879100],[-122.273299,37.879198],[-122.273382,37.879198],[-122.273382,37.879100],[-122.273299,37.879100]]]},""properties"":{}}"
122,37.87630896,-122.2650802,449300,2246.5,1950,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265254,37.876259],[-122.264881,37.876283],[-122.264890,37.876365],[-122.264949,37.876361],[-122.264945,37.876330],[-122.265036,37.876324],[-122.265039,37.876356],[-122.265263,37.876341],[-122.265254,37.876259]]]},""properties"":{}}"
123,37.87634067,-122.2565506,1012500,5062.5,1968,3,RES3,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.256210,37.876322],[-122.256262,37.876437],[-122.256363,37.876408],[-122.256707,37.876403],[-122.256753,37.876390],[-122.256855,37.876388],[-122.256852,37.876263],[-122.256418,37.876269],[-122.256419,37.876320],[-122.256348,37.876321],[-122.256333,37.876287],[-122.256210,37.876322]]]},""properties"":{}}"
124,37.87709024,-122.2565249,40083.33333,308.3333333,1964,1,COM10,RM1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.256478,37.877036],[-122.256474,37.877142],[-122.256572,37.877144],[-122.256576,37.877039],[-122.256478,37.877036]]]},""properties"":{}}"
125,37.87738646,-122.2602851,1514800,7574,1941,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.260370,37.877264],[-122.260210,37.877283],[-122.260232,37.877399],[-122.260135,37.877410],[-122.260150,37.877491],[-122.260407,37.877461],[-122.260370,37.877264]]]},""properties"":{}}"
126,37.877687,-122.262938,842700,4213.5,1934,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262883,37.877772],[-122.263022,37.877756],[-122.262993,37.877602],[-122.262854,37.877618],[-122.262883,37.877772]]]},""properties"":{}}"
127,37.8778445,-122.262569,798200,3991,1950,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262497,37.877912],[-122.262664,37.877891],[-122.262641,37.877777],[-122.262474,37.877798],[-122.262497,37.877912]]]},""properties"":{}}"
128,37.8780875,-122.259975,121810,937,1947,2,COM10,RM1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.260011,37.877981],[-122.259903,37.877993],[-122.259939,37.878194],[-122.260047,37.878182],[-122.260011,37.877981]]]},""properties"":{}}"
129,37.878547,-122.2627075,449020,3454,1937,2,COM10,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262599,37.878501],[-122.262624,37.878618],[-122.262816,37.878593],[-122.262791,37.878476],[-122.262599,37.878501]]]},""properties"":{}}"
130,37.87871337,-122.2616157,443690,3413,1932,3,COM10,W2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.261677,37.878783],[-122.261647,37.878632],[-122.261554,37.878644],[-122.261585,37.878795],[-122.261677,37.878783]]]},""properties"":{}}"
131,37.87881405,-122.2627325,419770,3229,1937,1,COM10,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262872,37.878863],[-122.262847,37.878749],[-122.262583,37.878785],[-122.262604,37.878881],[-122.262673,37.878872],[-122.262667,37.878846],[-122.262771,37.878832],[-122.262780,37.878875],[-122.262872,37.878863]]]},""properties"":{}}"
132,37.87930822,-122.2649212,382200,1911,1948,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265037,37.879344],[-122.265015,37.879244],[-122.264805,37.879273],[-122.264827,37.879372],[-122.265037,37.879344]]]},""properties"":{}}"
133,37.87934497,-122.2579123,521200,2606,1945,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257785,37.879405],[-122.258034,37.879370],[-122.258012,37.879273],[-122.257906,37.879289],[-122.257913,37.879319],[-122.257770,37.879340],[-122.257785,37.879405]]]},""properties"":{}}"
134,37.879449,-122.2628225,522800,2614,1929,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262899,37.879544],[-122.262885,37.879348],[-122.262746,37.879354],[-122.262760,37.879550],[-122.262899,37.879544]]]},""properties"":{}}"
135,37.87986371,-122.2661388,357066.6667,1785.333333,1922,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.266009,37.879846],[-122.266021,37.879910],[-122.266268,37.879882],[-122.266256,37.879817],[-122.266009,37.879846]]]},""properties"":{}}"
136,37.87005145,-122.2803717,176133.3333,880.6666667,1927,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.280319,37.870024],[-122.280327,37.870087],[-122.280424,37.870079],[-122.280417,37.870016],[-122.280319,37.870024]]]},""properties"":{}}"
137,37.8717125,-122.280736,661033.3333,3305.166667,1941,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.280676,37.871584],[-122.280702,37.871847],[-122.280796,37.871841],[-122.280770,37.871578],[-122.280676,37.871584]]]},""properties"":{}}"
138,37.87253675,-122.2807124,392400,1962,1921,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.280653,37.872466],[-122.280654,37.872608],[-122.280772,37.872607],[-122.280771,37.872466],[-122.280653,37.872466]]]},""properties"":{}}"
139,37.87362626,-122.2882718,215600,1078,1935,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.288364,37.873585],[-122.288177,37.873589],[-122.288180,37.873668],[-122.288367,37.873663],[-122.288364,37.873585]]]},""properties"":{}}"
140,37.87403017,-122.2873563,160800,804,1934,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.287309,37.873944],[-122.287318,37.874119],[-122.287404,37.874116],[-122.287394,37.873941],[-122.287309,37.873944]]]},""properties"":{}}"
141,37.8686456,-122.275421,1417000,7085,1920,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275300,37.868581],[-122.275310,37.868724],[-122.275539,37.868714],[-122.275528,37.868562],[-122.275437,37.868566],[-122.275438,37.868575],[-122.275300,37.868581]]]},""properties"":{}}"
142,37.87007873,-122.2749457,240000,1200,1933,3,RES3,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274861,37.870047],[-122.274870,37.870122],[-122.275030,37.870111],[-122.275021,37.870035],[-122.274861,37.870047]]]},""properties"":{}}"
143,37.872743,-122.271792,899200,4496,1963,3,RES3,S1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271705,37.872688],[-122.271733,37.872818],[-122.271879,37.872798],[-122.271851,37.872668],[-122.271705,37.872688]]]},""properties"":{}}"
144,37.8735435,-122.27694,843900,4219.5,1932,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277011,37.873623],[-122.276991,37.873455],[-122.276869,37.873464],[-122.276889,37.873632],[-122.277011,37.873623]]]},""properties"":{}}"
145,37.8737475,-122.275793,146600,733,1928,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275697,37.873807],[-122.275903,37.873789],[-122.275889,37.873688],[-122.275683,37.873706],[-122.275697,37.873807]]]},""properties"":{}}"
146,37.8739685,-122.276723,361000,1805,1933,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276775,37.873901],[-122.276671,37.873901],[-122.276671,37.874036],[-122.276775,37.874036],[-122.276775,37.873901]]]},""properties"":{}}"
147,37.8648085,-122.2593605,416540.2,3158,1942,2,COM4,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.259420,37.864888],[-122.259410,37.864725],[-122.259301,37.864729],[-122.259311,37.864892],[-122.259420,37.864888]]]},""properties"":{}}"
148,37.8657105,-122.26304,2364400,11822,1925,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262925,37.865559],[-122.262987,37.865882],[-122.263155,37.865862],[-122.263093,37.865539],[-122.262925,37.865559]]]},""properties"":{}}"
149,37.86883204,-122.2473464,413800,2069,1939,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.247447,37.868870],[-122.247382,37.868757],[-122.247240,37.868809],[-122.247285,37.868887],[-122.247340,37.868867],[-122.247360,37.868902],[-122.247447,37.868870]]]},""properties"":{}}"
150,37.86909026,-122.2515904,746100,3730.5,1939,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.251530,37.869038],[-122.251541,37.869149],[-122.251651,37.869142],[-122.251640,37.869032],[-122.251530,37.869038]]]},""properties"":{}}"
