id,Latitude,Longitude,NumberOfStories,YearBuilt,OccupancyClass,StructureType,PlanArea,ReplacementCost
5379,37.5586,-122.333,1,1953,RES1,W1,3454.78,654245
5380,37.5553,-122.333,2,1927,RES1,W1,2370.31,890194
5381,37.5617,-122.325,2,1980,COM5,W2,8394.07,4391284
5382,37.5604,-122.325,16,1964,RES3,C2,33202.4,36388586
5383,37.5604,-122.324,3,2003,RES3,RM1,10469.8,3900884
5384,37.5617,-122.331,1,1991,RES1,W1,604.344,1177473
5385,37.5616,-122.331,1,1991,RES1,W1,4250.29,1177473
5386,37.5615,-122.33,2,1968,RES1,W1,3165.09,830108
5387,37.5614,-122.326,2,1949,RES3,W1,5031.17,109743
5388,37.5614,-122.332,1,1953,RES1,W1,731.617,867000
5389,37.5612,-122.332,1,1953,RES1,W1,7667.33,867000
5390,37.5612,-122.326,3,1955,RES3,RM1,10039.5,736674
5391,37.561,-122.326,3,1955,RES3,C2,10518.6,736674
5392,37.5613,-122.331,3,1892,RES1,W1,5802.09,872327
5393,37.5614,-122.33,3,1892,RES1,W1,667.886,872327
5394,37.5612,-122.326,1,1939,RES3,C3,2867.46,397620
5395,37.561,-122.331,1,1953,RES1,W1,12091.5,611475
5396,37.5611,-122.326,1,1939,RES3,W1,2353.32,68749
5397,37.5611,-122.333,2,1906,RES1,W1,1375.96,1485599
5398,37.5609,-122.332,2,1906,RES1,W1,3528.89,1485599
5399,37.561,-122.326,1,1941,RES3,W1,3075.32,575948
5400,37.5609,-122.326,1,1940,RES3,W1,2773.48,621320
5401,37.5608,-122.326,1,1941,RES3,W1,2674.59,80156
5402,37.5607,-122.327,3,1937,RES3,RM1,7281.36,1872424
5403,37.5608,-122.331,2,1902,RES1,W1,2486.14,99825
5404,37.5607,-122.326,1,1941,RES3,W1,3053.23,76805
5405,37.5607,-122.332,2,1906,RES1,W1,2060.17,695000
5406,37.5605,-122.331,2,1906,RES1,W1,544.771,695000
5407,37.5606,-122.324,1,1948,RES1,W1,3457.52,528845
5408,37.5606,-122.332,2,1910,RES1,W1,1827.31,200000
5409,37.5604,-122.332,2,1910,RES1,W1,4256.25,200000
5410,37.5605,-122.327,3,1950,RES3,W1,7259.01,2522571
5411,37.5605,-122.324,1,1948,RES1,W1,3079.49,274871
5412,37.5604,-122.327,2,1948,RES3,W1,6202.23,1352305
5413,37.5605,-122.332,2,1900,RES1,W1,2157.44,302794
5414,37.5604,-122.324,1,1941,RES1,W1,2003.1,73760
5415,37.5604,-122.332,2,1912,RES1,W1,2551.75,990776
5416,37.5604,-122.325,1,1942,RES1,W1,1565.59,531246
5417,37.5603,-122.327,2,1935,RES3,C3,3477.22,780677
5418,37.5602,-122.327,2,1935,RES3,W1,1127.41,780677
5419,37.5603,-122.324,1,1948,RES1,W1,4016.81,483417
5420,37.5603,-122.33,1,1937,RES1,W1,2885.45,1074906
5421,37.5603,-122.33,1,1937,RES1,W1,2320.64,1074906
5422,37.5602,-122.332,2,1936,RES1,W1,3210.25,719557
5423,37.5602,-122.331,1,1947,RES1,W1,3844.54,462617
5424,37.5602,-122.33,2,1936,RES1,W1,3670.48,305096
5425,37.5601,-122.325,1,1947,RES1,W1,2475.08,582861
5426,37.5602,-122.324,1,1942,RES1,W1,2745.08,414506
5427,37.5601,-122.331,1,1940,RES1,W1,2697.22,1027940
5428,37.5756,-122.323,1,1940,RES3,W1,1105.12,283854
5429,37.5757,-122.324,1,1938,RES1,W1,2361.82,270965
5430,37.5756,-122.323,1,1941,RES1,W1,2117.86,325416
5431,37.5755,-122.323,1,1941,RES1,W1,2488.69,325416
5432,37.5756,-122.324,1,1980,RES1,W1,3027.45,357606
5433,37.5754,-122.324,1,1960,RES1,W1,1785.04,357606
5434,37.5754,-122.323,2,1952,RES1,W1,2477.81,483766
5435,37.5754,-122.324,1,1930,RES1,W1,3534.46,68528
5436,37.5753,-122.323,1,1959,RES3,W1,2263.16,330283
5437,37.5753,-122.324,1,1939,RES1,W1,1708.4,292122
5438,37.5753,-122.324,1,1938,RES1,W1,1595.89,47877
5439,37.5753,-122.323,1,1980,RES3,W1,1399.84,189166
5440,37.5752,-122.324,1,1960,RES3,W1,1286.19,189166
5441,37.5752,-122.323,1,1941,RES1,W1,2265.1,51586
5442,37.5751,-122.323,1,1941,RES1,W1,2697.54,51586
5443,37.5752,-122.324,1,1938,RES1,W1,2293.03,68532
5444,37.5751,-122.323,1,1939,RES1,W1,1980.46,62425
5445,37.575,-122.323,1,1939,RES1,W1,2406,62425
5446,37.575,-122.324,1,1930,RES1,W1,2768.15,227205
5447,37.575,-122.325,1,1952,RES1,W1,1926.09,48775
5448,37.575,-122.324,1,1938,RES1,W1,2279.5,100738
5449,37.5749,-122.324,1,1938,RES1,W1,2243.19,100738
5450,37.5749,-122.322,1,1929,RES1,W1,1586.08,217484
5451,37.5749,-122.323,1,1910,RES1,W1,4059.94,196064
5452,37.5749,-122.323,1,1951,RES1,W1,2872.46,61030
5453,37.5749,-122.323,1,1951,RES1,W1,2924.86,61030
5454,37.5749,-122.324,2,1936,RES1,W1,3732.14,227999
5455,37.5748,-122.324,2,1936,RES1,W1,2128.82,227999
5456,37.5748,-122.323,1,1949,RES1,W1,2287.13,60953
5457,37.5748,-122.324,1,1938,RES1,W1,2025.73,43771
5458,37.5747,-122.323,1,1960,RES1,W1,2999.58,359133
5459,37.5747,-122.324,1,1938,RES1,W1,1510.39,39476
5460,37.5746,-122.323,2,1939,RES3,W1,2675.68,435374
5461,37.5745,-122.323,1,1960,REL1,RM1,9424.8,1867055
5462,37.5745,-122.324,1,1939,RES1,W1,2138.66,159239
5463,37.5743,-122.324,1,1939,RES1,W1,2471.26,159239
5464,37.5744,-122.323,1,1980,RES1,W1,1059.15,40496
5465,37.5743,-122.324,1,1948,RES1,W1,3799.32,164006
5466,37.5742,-122.323,1,1960,REL1,C2,3709.74,222435
5467,37.574,-122.323,1,1960,RES3,C2,2146.68,134879
5468,37.5739,-122.323,1,1980,RES3,MH,2982.82,134879
5469,37.5739,-122.323,1,1960,RES3,W1,1501.85,134879
5470,37.5719,-122.321,1,1980,RES3,W1,3617.46,95027
5471,37.5718,-122.321,1,1930,RES3,W1,3391.92,95027
5472,37.5718,-122.319,2,1908,RES1,W1,2597.44,364683
5473,37.5717,-122.319,1,1938,RES1,W1,1644.16,352198
5474,37.5717,-122.318,1,1949,RES1,W1,2002.04,45964
5475,37.5718,-122.321,1,1965,RES3,W1,622.754,242786
5476,37.5717,-122.321,2,1932,RES1,W1,1890.75,429369
5477,37.5717,-122.321,1,1949,RES1,W1,3738.73,148745
5478,37.5716,-122.319,1,2013,RES3,W1,5324.25,517767
5479,37.5715,-122.319,1,1955,RES3,W1,2614.36,139491
5480,37.5714,-122.319,1,1955,RES3,W1,3111.5,139491
5481,37.5714,-122.319,1,1955,RES3,W1,1305.32,139491
5482,37.5713,-122.321,2,1960,RES3,S1,3561.63,609150
5483,37.5783,-122.311,1,1960,RES1,W1,3624.08,186689
5484,37.5779,-122.311,1,1951,RES1,W1,2161.08,59633
5485,37.5762,-122.311,1,1946,RES1,W1,2041.51,164584
5486,37.5757,-122.311,1,1946,RES1,W1,1674.91,152523
5487,37.5765,-122.309,1,1948,RES1,W1,625.768,55484
5488,37.5763,-122.309,1,1948,RES1,W1,2318.33,55484
5489,37.5764,-122.31,1,1948,RES1,W1,3066.47,412709
5490,37.5764,-122.309,1,1948,RES1,W1,1474.63,283504
5491,37.5764,-122.309,1,1948,RES1,W1,1159.14,365121
5492,37.5763,-122.309,1,1948,RES1,W1,2178.5,365121
5493,37.5763,-122.31,1,1948,RES1,W1,2063.66,383837
5494,37.5762,-122.309,1,1948,RES1,W1,2080.03,321768
5495,37.5762,-122.309,1,1948,RES1,W1,1425.93,158211
5496,37.5762,-122.31,1,1946,RES1,W1,2103.32,217512
5497,37.5762,-122.31,1,1948,RES1,W1,653.031,94538
5498,37.5761,-122.31,1,1948,RES1,W1,1680.89,94538
5499,37.5761,-122.308,1,1948,RES1,W1,2101.49,388569
5500,37.5761,-122.31,1,1946,RES1,W1,1388.9,176263
5501,37.576,-122.308,1,1948,RES1,W1,2378.25,290568
5502,37.576,-122.31,1,1948,RES1,W1,1846.03,84105
5503,37.5759,-122.31,1,1948,RES1,W1,2152.49,294952
5504,37.5759,-122.308,1,1948,RES1,W1,1870.63,439095
5505,37.5758,-122.308,1,1948,RES1,W1,1462.56,439095
5506,37.5759,-122.311,1,1946,RES1,W1,1876.61,171986
5507,37.5758,-122.31,1,1948,RES1,W1,1982.11,189746
5508,37.5756,-122.308,1,1947,RES1,W1,3499.92,382802
5509,37.5756,-122.308,1,1948,RES1,W1,1559.89,53615
5510,37.5756,-122.31,1,1948,RES1,W1,1742.19,218079
5511,37.5756,-122.31,1,1948,RES1,W1,2168.74,202504
5512,37.5756,-122.31,2,1948,RES1,W1,2412.34,363219
5513,37.5755,-122.311,1,1948,RES1,W1,3336.81,191526
5514,37.5755,-122.308,1,1948,RES1,W1,2031.18,247711
5515,37.5755,-122.308,1,1948,RES1,W1,1785.69,50094
5516,37.5754,-122.308,1,1948,RES1,W1,2429.01,50094
5517,37.5754,-122.31,1,1948,RES1,W1,1649.36,243507
5518,37.5754,-122.308,1,1948,RES1,W1,1713.5,121116
5519,37.5753,-122.309,1,1948,RES1,W1,1414.35,209898
5520,37.5753,-122.31,1,1948,RES1,W1,1905.86,52172
5521,37.5753,-122.308,1,1948,RES1,W1,2266.04,175410
5522,37.5752,-122.309,1,1948,RES1,W1,1477.26,248066
5523,37.5752,-122.31,1,1948,RES1,W1,2979.07,247719
5524,37.5752,-122.31,1,1948,RES1,W1,1738.93,243507
5525,37.5752,-122.308,1,1948,RES1,W1,2246.14,131298
5526,37.5751,-122.308,1,1948,RES1,W1,1650.35,131298
5527,37.5751,-122.309,1,1948,RES1,W1,1598.65,231451
5528,37.5751,-122.308,1,1948,RES1,W1,1441.33,50510
5529,37.5749,-122.308,1,1948,RES1,W1,698.615,50510
5530,37.5751,-122.31,1,1948,RES1,W1,1416.23,355706
5531,37.575,-122.31,1,1948,RES1,RM1,768.528,355706
5532,37.5751,-122.31,1,1948,RES1,W1,561.883,182758
5533,37.575,-122.31,1,1948,RES1,W1,1601.61,182758
5534,37.5751,-122.309,1,1948,RES1,W1,1984.13,310660
5535,37.575,-122.309,1,1948,RES1,W1,1443.91,97407
5536,37.5749,-122.31,1,1948,RES1,W1,1457.79,380718
5537,37.5748,-122.31,1,1948,RES1,RM1,3062.88,478446
5538,37.5748,-122.309,1,1948,RES1,W1,1907.29,68503
5539,37.5748,-122.31,1,1948,RES1,W1,1847.24,58691
5540,37.5747,-122.31,1,1948,RES1,W1,1678.93,101279
5541,37.5746,-122.31,1,1948,RES1,W1,1738,373483
5542,37.5738,-122.306,1,1950,RES1,W1,820.966,208835
5543,37.5736,-122.306,1,1950,RES1,W1,2042.2,208835
5544,37.5736,-122.306,1,1950,RES1,W1,2323.14,208835
5545,37.5737,-122.306,1,1950,RES1,W1,3654.03,104032
5546,37.5737,-122.306,1,1950,RES1,W1,2401.65,192314
5547,37.5737,-122.306,1,1950,RES1,W1,999.573,107680
5548,37.5735,-122.306,1,1950,RES1,W1,1427.82,107680
5549,37.5737,-122.307,1,1950,RES1,W1,749.253,373104
5550,37.5736,-122.307,1,1950,RES1,W1,1839.42,373104
5551,37.5736,-122.307,1,1950,RES1,W1,1475.08,216686
5552,37.5735,-122.307,1,1950,RES1,W1,2833.95,342500
5553,37.5735,-122.307,1,1950,RES1,W1,897.369,255846
5554,37.5734,-122.307,1,1950,RES1,W1,2416.6,255846
5555,37.5735,-122.305,1,1950,RES1,W1,2162.05,332219
5556,37.5735,-122.307,1,1950,RES1,W1,602.754,294174
5557,37.5734,-122.305,1,1950,RES1,W1,2004.07,50723
5558,37.5734,-122.305,1,1950,RES1,W1,1644.93,376796
5559,37.5733,-122.305,1,1950,RES1,W1,2457.33,176458
5560,37.5733,-122.305,1,1950,RES1,W1,1637.06,176458
5561,37.5733,-122.305,1,1950,RES1,W1,2678.24,58173
5562,37.5733,-122.307,1,1950,RES1,W1,1318.62,46984
5563,37.5733,-122.308,1,1950,RES1,W1,2230.17,370399
5564,37.5733,-122.308,1,1950,RES1,W1,1394.24,341726
5565,37.5731,-122.308,1,1950,RES1,W1,1687.41,341726
5566,37.5733,-122.308,1,1950,RES1,W1,2063.74,159036
5567,37.5733,-122.307,1,1950,RES1,W1,1413.91,159036
5568,37.5732,-122.304,1,1950,RES1,W1,3238.11,371147
5569,37.5732,-122.304,1,1950,RES1,W1,4244.2,536455
5570,37.5731,-122.304,1,1950,RES1,W1,1528.97,536455
5571,37.5732,-122.308,1,1950,RES1,W1,2518.89,262133
5572,37.5732,-122.304,1,1950,RES1,W1,2083.17,237388
5573,37.5731,-122.307,1,1952,RES1,W1,2026.85,50310
5574,37.5729,-122.307,1,1952,RES1,W1,3324.67,50310
5575,37.5731,-122.309,1,1950,RES1,W1,1359.65,218448
5576,37.5731,-122.304,1,1949,RES1,W1,2454.05,255821
5577,37.573,-122.308,1,1950,RES1,W1,1712.63,276577
5578,37.573,-122.309,1,1950,RES1,W1,1862.75,68593
5579,37.5729,-122.309,1,1950,RES1,W1,1829.05,68593
5580,37.573,-122.304,1,1950,RES1,W1,1957.43,70660
5581,37.5729,-122.303,1,1950,RES1,W1,2627.84,61081
5582,37.5729,-122.304,1,1950,RES1,W1,2101.96,381969
5583,37.5729,-122.303,1,1950,RES1,W1,2090.73,345296
5584,37.5728,-122.308,1,1950,RES1,W1,1905.02,261690
5585,37.5727,-122.308,1,1950,RES1,W1,1634.62,261690
5586,37.5728,-122.307,1,1949,RES1,W1,3423.6,106906
5587,37.5728,-122.303,1,1950,RES1,W1,3256.5,216483
5588,37.5728,-122.303,1,1949,RES1,W1,2086.57,175816
5589,37.5728,-122.309,2,1950,RES1,W1,2122.73,433476
5590,37.5728,-122.308,1,1950,RES1,W1,1580.55,286230
5591,37.5727,-122.303,1,1949,RES1,W1,2544.27,344268
5592,37.5727,-122.304,1,1940,RES1,W1,2781.3,303338
5593,37.5727,-122.308,1,1949,RES1,W1,603.317,127754
5594,37.5726,-122.308,1,1949,RES1,W1,3042.76,127754
5595,37.5727,-122.306,1,1949,RES1,W1,2136.19,375642
5596,37.5727,-122.303,1,1950,RES1,W1,1760.89,283425
5597,37.5726,-122.304,1,1949,RES1,W1,2175.79,237143
5598,37.5726,-122.302,1,1950,RES1,W1,1683.63,218384
5599,37.5726,-122.302,1,1949,RES1,W1,2526.66,91018
5600,37.5726,-122.304,1,1949,RES1,RM1,2162.41,60241
5601,37.5725,-122.304,1,1949,RES1,W1,2706.61,60241
5602,37.5726,-122.308,1,1950,RES1,W1,1612.09,247747
5603,37.5725,-122.309,1,1944,RES3,W1,2253.9,441558
5604,37.5725,-122.306,1,1949,RES1,W1,1837.02,328781
5605,37.5725,-122.302,2,1950,RES1,W1,2291.9,131249
5606,37.5725,-122.303,1,1949,RES1,W1,2687.48,325072
5607,37.5669,-122.291,1,1959,RES1,W1,3046.22,552876
5608,37.5669,-122.29,1,1959,RES1,W1,2031.33,87962
5609,37.5669,-122.291,1,1959,RES1,W1,3014.65,78881
5610,37.5669,-122.291,1,1959,RES1,W1,2080.33,78881
5611,37.5669,-122.29,1,1959,RES1,W1,2677.13,397620
5612,37.5669,-122.29,1,1959,RES1,W1,2871.04,252902
5613,37.5669,-122.29,1,1959,RES1,W1,2077.77,333818
5614,37.5669,-122.298,1,1955,RES1,W1,1986.99,196291
5615,37.5669,-122.29,1,1959,RES1,W1,2062.38,353797
5616,37.5668,-122.289,1,1959,RES1,W1,3281.92,195125
5617,37.5668,-122.298,1,1955,RES1,W1,2287.37,225926
5618,37.5667,-122.299,1,1955,RES1,W1,2938.16,330159
5619,37.5667,-122.299,1,1955,RES1,W1,2239.28,308922
5620,37.5667,-122.299,1,1955,RES1,W1,2421.09,62527
5621,37.5667,-122.299,1,1955,RES1,W1,2234.86,338420
5622,37.5667,-122.289,1,1959,RES1,W1,2049.52,310934
5623,37.5666,-122.298,1,1955,RES1,W1,1839.35,230403
5624,37.5666,-122.29,1,1958,RES1,W1,2660.76,155452
5625,37.5665,-122.29,1,1958,RES1,W1,2068.5,82316
5626,37.5665,-122.291,1,1958,RES1,W1,2027.1,200670
5627,37.5665,-122.291,1,1958,RES1,W1,2062.59,62527
5628,37.5665,-122.291,1,1958,RES1,W1,2694.22,62527
5629,37.5665,-122.29,1,1958,RES1,W1,3701.53,452706
5630,37.5665,-122.29,1,1958,RES1,W1,2318.3,452706
5631,37.5665,-122.289,1,1959,RES1,W1,2664.02,226005
5632,37.5665,-122.291,1,1958,RES1,W1,2046.18,271471
5633,37.5665,-122.29,1,1958,RES1,W1,2092.74,367035
5634,37.5665,-122.298,1,1955,RES1,W1,2520.46,351302
5635,37.5665,-122.299,1,1955,RES1,W1,798.973,310353
5636,37.5664,-122.299,1,1955,RES1,W1,2025.12,310353
5637,37.5664,-122.299,1,1955,RES1,W1,2240.99,286395
5638,37.5664,-122.299,1,1955,RES1,W1,1820.26,260058
5639,37.5664,-122.3,1,1955,RES1,W1,1814.43,87499
5640,37.5664,-122.3,1,1955,RES1,W1,1959.75,287020
5641,37.5663,-122.289,1,1959,RES1,W1,2504.59,62739
5642,37.5664,-122.298,1,1955,RES1,W1,2166.39,370319
5643,37.5663,-122.289,1,1959,RES1,W1,2317.35,61904
5644,37.5663,-122.29,1,1959,RES1,W1,3553.14,62527
5645,37.5663,-122.29,1,1959,RES1,W1,2052.76,62527
5646,37.5662,-122.29,2,1959,RES1,W1,2543.74,324333
5647,37.5662,-122.29,1,1959,RES1,W1,2473.56,369765
5648,37.5662,-122.291,1,1959,RES1,W1,2686.33,62527
5649,37.5662,-122.291,1,1959,RES1,W1,2198.81,62527
5650,37.5662,-122.29,1,1959,RES1,W1,2746.72,244994
5651,37.5662,-122.291,1,1959,RES1,W1,2453.61,287010
5652,37.5662,-122.298,1,1955,RES1,W1,1788.96,316228
5653,37.5662,-122.291,1,1959,RES1,W1,2606.74,117185
5654,37.5661,-122.298,1,1955,RES1,W1,2023.67,299067
5655,37.5659,-122.298,1,1955,RES1,W1,2210.25,147186
5656,37.5659,-122.289,1,1959,RES1,W1,2476.01,194579
5657,37.5659,-122.289,1,1959,RES1,W1,2846.83,71460
5658,37.5659,-122.289,1,1959,RES1,W1,2145.95,469000
5659,37.5659,-122.29,1,1959,RES1,W1,2188.38,373183
5660,37.5659,-122.29,1,1959,RES1,W1,2089.8,298249
5661,37.5658,-122.29,1,1959,RES1,W1,2787.93,158703
5662,37.5657,-122.298,1,1955,RES1,W1,3706.5,282173
5663,37.5657,-122.298,1,1955,RES1,W1,2451.86,196129
5664,37.5658,-122.297,1,1955,RES1,W1,2523.72,252407
5665,37.5657,-122.291,1,1959,RES1,W1,2675.64,205388
5666,37.5657,-122.291,1,1959,RES1,W1,2761.72,74602
5667,37.5657,-122.298,1,1955,RES1,W1,1870.21,346229
5668,37.5657,-122.298,1,1955,RES1,W1,2035.41,239540
5669,37.5656,-122.292,1,1959,RES1,W1,2403.11,61904
5670,37.5655,-122.292,1,1959,RES1,W1,2045.71,61904
5671,37.5656,-122.289,1,1959,RES1,W1,2892.59,388325
5672,37.5656,-122.289,1,1959,RES1,W1,2459.28,248301
5673,37.5656,-122.29,1,1959,RES1,W1,2132.02,248301
5674,37.5656,-122.29,2,1959,RES1,W1,2498.67,323145
5675,37.5656,-122.29,1,1959,RES1,W1,2344.99,359502
5676,37.5656,-122.289,1,1959,RES1,W1,2112.31,102220
5677,37.5655,-122.291,1,1959,RES1,W1,2331.16,218275
5678,37.5655,-122.292,1,1959,RES1,W1,3709.67,182329
5679,37.5654,-122.291,1,1959,RES1,W1,2538.55,144668
5680,37.5654,-122.292,1,1959,RES1,W1,2673.47,66262
5681,37.5654,-122.293,1,1959,RES1,W1,2585.55,68536
5682,37.5654,-122.293,1,1955,RES1,W1,2386.7,243432
5683,37.5652,-122.299,1,1955,RES1,W1,3248.72,99797
5684,37.5653,-122.299,1,1955,RES1,W1,2190.89,248918
5685,37.5652,-122.3,1,1955,RES1,W1,1953.87,96285
5686,37.5652,-122.292,1,1959,RES1,W1,2009.33,252231
5687,37.5652,-122.293,1,1959,RES1,W1,2310.69,280031
5688,37.5651,-122.292,1,1959,RES1,W1,2013.42,299860
5689,37.5651,-122.293,1,1959,RES1,W1,2046.65,227976
5690,37.565,-122.293,1,1959,RES1,W1,2374.59,227976
5691,37.5651,-122.293,1,1955,RES1,W1,2339.24,68121
5692,37.5648,-122.293,1,1955,RES1,W1,2462.22,380718
5693,37.5647,-122.293,1,1955,RES1,W1,2654.46,380718
5694,37.5648,-122.292,1,1959,RES1,W1,2673.25,202696
5695,37.5647,-122.292,1,1959,RES1,W1,3602.13,265613
5696,37.5647,-122.293,1,1955,RES1,W1,2431.1,210192
5697,37.5626,-122.333,2,1914,RES1,W1,3268.32,1569869
5698,37.5623,-122.333,2,1914,RES1,W1,919.47,1569869
5699,37.5622,-122.333,2,1914,RES1,W1,580.693,1569869
5700,37.5625,-122.333,2,1937,RES1,W1,1417.3,2108578
5701,37.5706,-122.327,1,1912,RES1,W1,6763.37,294000
5702,37.5705,-122.327,1,1912,RES1,W1,2347.95,294000
5703,37.5621,-122.333,3,1896,RES1,W1,5791.5,1518700
5704,37.5699,-122.327,1,1983,RES3,C2,13669.8,235000
5705,37.5689,-122.328,1,1980,RES6,W1,15858,1492668
5706,37.567,-122.328,1,2000,RES3,W1,16889.9,613913
5707,37.5667,-122.329,1,1979,RES3,S4,33136.6,346605
5708,37.5659,-122.322,1,1930,COM8,URM,17099,1625788
5709,37.5657,-122.327,1,1960,REL1,RM1,20247.2,12322230
5710,37.5626,-122.327,1,1990,RES3,W1,12285.8,414727
5711,37.5705,-122.328,1,1948,RES3,W1,3725.62,426495
5712,37.5704,-122.328,1,1948,RES3,W1,1925.77,426495
5713,37.5705,-122.322,1,1980,RES1,W1,874.222,31989
5714,37.5704,-122.322,1,1960,RES1,W1,1651.31,31989
5715,37.5704,-122.327,1,1915,RES3,C3,1893.17,244078
5716,37.5703,-122.327,2,1915,RES3,MH,2091.13,384201
5717,37.5703,-122.327,2,1915,RES3,W1,1201.32,308167
5718,37.5699,-122.328,1,1922,RES1,W1,2227,35970
5719,37.5698,-122.328,3,1948,RES3,W1,5907.31,528100
5720,37.558,-122.316,1,1922,RES1,W1,1601.91,263404
5721,37.5579,-122.316,1,1925,RES1,W1,1745.1,437397
5722,37.5579,-122.319,2,1911,RES1,W1,1802.34,176357
5723,37.5579,-122.318,1,1927,RES1,W1,1477.21,774189
5724,37.5578,-122.318,1,1927,RES1,W1,1550.85,774189
5725,37.5577,-122.321,3,1950,RES3,W1,5661.11,267764
5726,37.5578,-122.318,2,1928,RES1,W1,1582.24,912500
5727,37.5578,-122.316,1,1923,RES1,W1,1713.08,443513
5728,37.5578,-122.318,2,1905,RES1,W1,1967.78,279785
5729,37.5577,-122.313,2,1957,RES3,W1,2748.1,141831
5730,37.5578,-122.316,1,1923,RES1,W1,1434.29,271074
5731,37.5577,-122.313,2,1922,RES3,W1,3731.14,271476
5732,37.5577,-122.318,1,1927,RES1,W1,2751.21,404916
5733,37.5577,-122.321,1,1929,RES1,W1,1372.67,572128
5734,37.5576,-122.318,1,1930,RES3,W1,3133.01,643645
5735,37.5576,-122.314,1,1926,RES1,W1,1786.67,512625
5736,37.5576,-122.314,1,1926,RES1,W1,1705.47,512625
5737,37.5576,-122.313,2,1922,RES3,URM,2220.61,290083
5738,37.5576,-122.321,1,1929,RES1,W1,2204.25,1091393
5739,37.5575,-122.318,2,1938,RES3,W1,3348.31,555805
5740,37.5575,-122.313,1,1925,RES1,W1,1059.24,262026
5741,37.5575,-122.313,1,1925,RES1,W1,1161.06,262026
5742,37.5575,-122.321,1,1930,RES1,W1,1454.57,308689
5743,37.5575,-122.322,1,1929,RES1,W1,2202.33,654975
5744,37.5575,-122.314,1,1907,RES1,W1,1815.52,84373
5745,37.5574,-122.314,2,1924,RES1,W1,1963.5,629063
5746,37.5573,-122.314,2,1924,RES1,W1,697.103,629063
5747,37.5574,-122.313,1,1946,COM3,C2,3280.71,231160
5748,37.5574,-122.319,1,1930,RES1,W1,2008.74,467783
5749,37.5574,-122.318,1,1927,RES1,W1,1766.78,632500
5750,37.5573,-122.319,1,1930,COM4,URM,2368.84,141675
5751,37.5573,-122.319,2,2004,RES1,W1,2394.67,360310
5752,37.5573,-122.321,1,1930,RES1,W1,1930.81,709746
5753,37.5572,-122.32,1,1930,RES1,W1,3569.47,709746
5754,37.5573,-122.314,1,1910,RES1,W1,3794.85,450760
5755,37.5573,-122.322,1,1929,RES1,W1,1602.13,435267
5756,37.5573,-122.314,1,1926,RES1,W1,1401.35,110248
5757,37.5573,-122.314,1,1924,RES1,W1,1769.22,176065
5758,37.5572,-122.321,1,1926,RES1,W1,2602.6,735936
5759,37.5571,-122.321,1,1926,RES1,W1,1904.09,735936
5760,37.5572,-122.319,1,1930,COM4,RM1,1838.87,931981
5761,37.557,-122.319,1,1930,COM4,URM,5578.48,931981
5762,37.5572,-122.313,1,1947,RES1,W1,2542.61,576243
5763,37.5571,-122.313,2,1953,RES3,S3,4715.16,612296
5764,37.5572,-122.314,2,1946,RES1,W1,1784.58,477466
5765,37.5571,-122.315,1,1914,RES1,W1,2082.81,622473
5766,37.557,-122.314,1,1914,RES1,W1,575.404,622473
5767,37.5572,-122.314,1,1925,RES1,W1,588.875,152815
5768,37.557,-122.314,1,1925,RES1,W1,1609.07,152815
5769,37.557,-122.312,1,1960,RES3,MH,4096.02,155109
5770,37.5566,-122.312,1,1930,RES3,W1,3213.41,155109
5771,37.5571,-122.321,1,1936,RES1,W1,1749.77,142799
5772,37.557,-122.32,2,1936,RES3,W1,4896.42,430709
5773,37.557,-122.312,2,1955,RES3,W1,3481.02,380061
5774,37.557,-122.321,2,1930,RES1,W1,1829.82,543094
5775,37.557,-122.314,1,1923,RES1,W1,2283.57,552092
5776,37.557,-122.321,1,1930,RES1,W1,2064.65,412743
5777,37.5569,-122.313,1,1921,RES3,W1,4013.35,168817
5778,37.5569,-122.313,1,1921,RES3,W1,1192.69,168817
5779,37.5569,-122.32,1,1939,RES3,W1,1953,73904
5780,37.5569,-122.314,1,1926,RES1,W1,1545.75,324460
5781,37.5569,-122.315,1,1925,RES1,W1,1927.88,227655
5782,37.5569,-122.315,1,1925,RES1,W1,679.123,661181
5783,37.5569,-122.312,2,1955,RES3,W1,2616.13,381429
5784,37.5569,-122.321,2,1935,RES1,W1,1614.12,734279
5785,37.5568,-122.314,1,1917,RES1,W1,2131.41,278490
5786,37.5568,-122.32,1,1960,RES3,W1,2173.25,648739
5787,37.5568,-122.315,1,1924,RES1,W1,1294.85,392859
5788,37.5568,-122.314,1,1908,RES1,W1,1368.84,294102
5789,37.5568,-122.314,1,1924,RES1,W1,2332.68,482181
5790,37.5568,-122.32,2,1936,RES1,W1,2151.27,783231
5791,37.5568,-122.315,1,1924,RES1,W1,2391.53,634531
5792,37.5567,-122.315,1,1924,RES1,W1,1006.62,634531
5793,37.5566,-122.315,1,1924,RES1,W1,873.294,634531
5794,37.5567,-122.313,1,1949,RES3,W1,3073.69,260157
5795,37.5568,-122.321,1,1947,RES1,W1,1803.43,776704
5796,37.5567,-122.32,2,1937,RES3,C2,2451.44,458869
5797,37.5567,-122.313,1,1926,RES1,W1,1923.9,184794
5798,37.5567,-122.312,2,1955,RES3,W1,2130.24,344405
5799,37.5567,-122.32,2,1942,RES3,W1,2108.88,178826
5800,37.5567,-122.32,1.5,1930,RES1,W1,2208.78,703490
5801,37.5567,-122.321,1,1930,RES1,W1,2893.71,630546
